"CREATED_MONTH","CREATED_YEAR","RESOLVED_MONTH","RESOLVED_YEAR","DATA_FEED","NUM_IGNORED"
8,2020,8,2020,"VUT",7
8,2020,8,2020,"AB",1
8,2020,8,2020,"PI_AM",13
8,2020,8,2020,"PI_SK",133
8,2020,10,2020,"BV",18
8,2020,9,2020,"VN",22
8,2020,9,2020,"MHL",60
8,2020,9,2020,"KP",13
8,2020,8,2020,"PI_GA",49
8,2020,12,2020,"BLACKSEA",7
8,2020,10,2020,"PH",74
8,2020,9,2020,"TGO",1
8,2020,9,2020,"NK",33
8,2020,8,2020,"GEO",1
8,2020,8,2020,"IB",1
8,2020,10,2020,"AMSA",2
8,2020,8,2020,"PI_BR",1
8,2020,8,2020,"VDM",3
8,2020,12,2020,"RINA",11
8,2020,10,2020,"RINA",33
9,2020,9,2020,"CS",2538
9,2020,9,2020,"PI_ST",84
9,2020,9,2020,"PH",22
9,2020,10,2020,"AMSA",1
9,2020,11,2020,"LBR",12
9,2020,12,2020,"IR",6
9,2020,12,2020,"BLACKSEA",8
9,2020,10,2020,"LUX",1
9,2020,11,2020,"CUW",5
9,2020,9,2020,"LUX",1
9,2020,9,2020,"KNA",1
9,2020,9,2020,"IB",22
9,2020,11,2020,"KR",8
9,2020,9,2020,"KP",1
9,2020,10,2020,"DB",53
9,2020,9,2020,"PI_LS",2
10,2020,10,2020,"RINA",38
10,2020,10,2020,"NK",61
10,2020,10,2020,"MLT",4
10,2020,12,2020,"TUR",31
10,2020,11,2020,"NG",1
10,2020,11,2020,"PH",3
10,2020,10,2020,"CYP",2
10,2020,12,2020,"PI_BM",246
10,2020,10,2020,"MHL",69
10,2020,11,2020,"KI",24
10,2020,10,2020,"BLZ",5
10,2020,12,2020,"KP",6
11,2020,12,2020,"PI_SK",72
11,2020,12,2020,"VUT",2
11,2020,12,2020,"TGO",1
11,2020,11,2020,"MHL",14
11,2020,12,2020,"DB",16
11,2020,11,2020,"PI_SM",9
11,2020,11,2020,"PI_SC",3
11,2020,12,2020,"TUR",1
11,2020,12,2020,"NK",17
11,2020,11,2020,"PI_BR",12
11,2020,11,2020,"KI",3
11,2020,12,2020,"KR",6
12,2020,12,2020,"LBR",19
12,2020,12,2020,"KI",62
12,2020,1,2021,"NK",2
12,2020,12,2020,"DMA",1
12,2020,1,2021,"GEO",1
1,2021,1,2021,"PI_WE",76
1,2021,1,2021,"MLT",5
1,2021,1,2021,"AMSA",7
1,2021,1,2021,"DMA",1
1,2021,2,2021,"PI_SM",10
2,2021,2,2021,"TU",2
2,2021,2,2021,"PI_SK",4
2,2021,2,2021,"BLZ",2
1,2020,1,2020,"PI_CA",5
1,2020,1,2020,"PI_WE",126
1,2020,1,2020,"LBR",84
1,2020,5,2020,"PI_SM",6
1,2020,7,2020,"PI_GA",1
1,2020,2,2020,"NIS",16
1,2020,10,2020,"LBR",21
1,2020,4,2020,"LBR",14
1,2020,3,2020,"VCT",3
1,2020,9,2020,"BV",88
1,2020,3,2020,"BV",373
1,2020,2,2020,"CS",235
1,2020,1,2020,"CYP",4
1,2020,3,2020,"PH",30
1,2020,4,2020,"GEO",4
1,2020,8,2020,"PI_WE",26
1,2020,3,2020,"MHL",178
1,2020,3,2020,"PI_JS",71
1,2020,1,2020,"VN",60
1,2020,1,2020,"VZ",1
1,2020,5,2020,"GIBSONS",5
1,2020,4,2020,"GIBSONS",4
1,2020,2,2020,"GIBSONS",5
1,2020,5,2020,"BLACKSEA",9
1,2020,9,2020,"BLACKSEA",1
1,2020,1,2020,"PI_KO",1
1,2020,1,2020,"OV",1
2,2020,9,2020,"BV",72
2,2020,2,2020,"HRV",3
2,2020,2,2020,"TGO",9
2,2020,3,2020,"PI_WE",213
2,2020,3,2020,"NK",90
2,2020,9,2020,"NK",7
2,2020,4,2020,"CS",8
2,2020,5,2020,"NIS",1
2,2020,4,2020,"VN",1
2,2020,7,2020,"NG",1
2,2020,2,2020,"GHOST_VESSEL",1
2,2020,2,2020,"VZ",2
2,2020,9,2020,"TUR",45
2,2020,9,2020,"PI_GA",6
2,2020,3,2020,"COK",2
2,2020,9,2020,"PI_ST",24
2,2020,6,2020,"MLT",1
2,2020,5,2020,"PI_ST",4
3,2020,3,2020,"PI_ST",263
3,2020,3,2020,"COK",13
3,2020,3,2020,"NIU",1
3,2020,3,2020,"PI_AM",258
3,2020,3,2020,"CAN",9
3,2020,3,2020,"HRV",4
3,2020,4,2020,"BLACKSEA",17
3,2020,1,2021,"PI_WE",7
3,2020,8,2020,"PI_WE",92
3,2020,5,2020,"KR",119
3,2020,3,2020,"NIS",28
3,2020,6,2020,"PI_ST",4
3,2020,4,2020,"PI_ST",7
3,2020,9,2020,"PI_ST",3
3,2020,3,2020,"VZ",2
3,2020,7,2020,"PI_SM",11
3,2020,9,2020,"GIBSONS",4
3,2020,3,2020,"PAN",1
3,2020,4,2020,"VCT",1
3,2020,6,2020,"TUV",2
4,2020,4,2020,"IR",25
4,2020,4,2020,"PI_ST",116
4,2020,4,2020,"KI",332
4,2020,6,2020,"NB",5
4,2020,4,2020,"NB",22
4,2020,4,2020,"NIU",1
4,2020,4,2020,"PI_NE",5
4,2020,8,2020,"PI_AM",24
4,2020,4,2020,"TGO",9
4,2020,4,2020,"PH",20
4,2020,4,2020,"PI_GA",138
4,2020,6,2020,"MLT",3
4,2020,8,2020,"VN",5
4,2020,5,2020,"PI_ST",84
4,2020,9,2020,"PI_ST",98
4,2020,4,2020,"AMSA",5
4,2020,8,2020,"LR",6
4,2020,10,2020,"PI_GA",12
4,2020,6,2020,"KNA",2
4,2020,8,2020,"PI_SM",14
4,2020,4,2020,"DMA",1
4,2020,9,2020,"KP",73
4,2020,9,2020,"MLT",1
5,2020,5,2020,"KI",135
5,2020,5,2020,"PI_AM",54
5,2020,5,2020,"LBR",17
5,2020,9,2020,"PI_AM",10
5,2020,5,2020,"BLACKSEA",8
5,2020,5,2020,"KNA",1
5,2020,5,2020,"CUW",1
5,2020,5,2020,"PAN",2
5,2020,7,2020,"PI_WE",8
5,2020,7,2020,"PH",6
5,2020,9,2020,"NG",4
5,2020,6,2020,"CS",7032
5,2020,8,2020,"PI_ST",44
5,2020,5,2020,"MHL",79
5,2020,5,2020,"PI_JS",43
5,2020,5,2020,"CS",1674
5,2020,7,2020,"PI_SM",9
5,2020,12,2020,"CS",69
5,2020,6,2020,"MHL",76
6,2020,6,2020,"PI_AM",24
6,2020,6,2020,"BV",161
6,2020,7,2020,"BV",23
6,2020,8,2020,"BV",43
6,2020,8,2020,"BLACKSEA",86
6,2020,8,2020,"TUR",4
6,2020,8,2020,"NK",21
6,2020,12,2020,"NK",1
6,2020,9,2020,"PI_WE",29
6,2020,8,2020,"PI_WE",53
6,2020,9,2020,"PI_GA",35
6,2020,8,2020,"NG",20
6,2020,8,2020,"AMSA",1
6,2020,7,2020,"CS",185
6,2020,6,2020,"COK",3
7,2020,7,2020,"IR",39
7,2020,7,2020,"MLT",2
7,2020,7,2020,"LBR",25
7,2020,11,2020,"LBR",10
7,2020,9,2020,"NK",41
7,2020,7,2020,"NK",49
7,2020,9,2020,"BV",55
7,2020,8,2020,"BV",11
7,2020,9,2020,"TUR",3
7,2020,10,2020,"TUR",2
7,2020,7,2020,"PAN",3
7,2020,7,2020,"VUT",2
7,2020,12,2020,"VN",7
7,2020,10,2020,"CYP",5
7,2020,7,2020,"CYP",5
7,2020,9,2020,"CS",1198
7,2020,9,2020,"UKR",31
7,2020,9,2020,"PI_GA",13
7,2020,12,2020,"AMSA",1
8,2020,8,2020,"COK",4
8,2020,11,2020,"PI_AM",3
8,2020,8,2020,"KR",85
8,2020,8,2020,"AMSA",19
8,2020,8,2020,"UKR",228
8,2020,11,2020,"AMSA",1
8,2020,11,2020,"PI_JS",2
8,2020,12,2020,"PI_ST",11
8,2020,11,2020,"PI_SK",73
8,2020,8,2020,"CYP",13
8,2020,8,2020,"RS",1
9,2020,9,2020,"PI_GA",47
9,2020,9,2020,"PI_SM",44
9,2020,12,2020,"PI_AM",6
9,2020,2,2021,"BV",1
9,2020,12,2020,"LBR",18
9,2020,10,2020,"KI",11
9,2020,10,2020,"PI_WE",40
9,2020,9,2020,"TU",19
9,2020,10,2020,"CUW",12
9,2020,12,2020,"AMSA",1
9,2020,10,2020,"VN",4
9,2020,1,2021,"KNA",1
9,2020,12,2020,"DMA",3
9,2020,12,2020,"MHL",14
9,2020,11,2020,"TGO",2
10,2020,10,2020,"BV",101
10,2020,11,2020,"TUR",16
10,2020,10,2020,"VUT",3
10,2020,12,2020,"PI_WE",27
10,2020,11,2020,"PLW",3
10,2020,10,2020,"BHR",1
10,2020,10,2020,"BLACKSEA",29
10,2020,12,2020,"BLACKSEA",42
10,2020,11,2020,"PI_SM",8
10,2020,12,2020,"VUT",6
10,2020,10,2020,"DMA",2
11,2020,11,2020,"BV",36
11,2020,11,2020,"VUT",2
11,2020,11,2020,"PI_WE",21
11,2020,12,2020,"PI_JS",10
11,2020,12,2020,"PI_ST",10
11,2020,11,2020,"PI_GA",4
11,2020,1,2021,"PI_BM",12
11,2020,12,2020,"VCT",4
12,2020,12,2020,"PLW",7
12,2020,12,2020,"NK",72
12,2020,12,2020,"VUT",1
12,2020,12,2020,"PI_SM",12
12,2020,12,2020,"BLACKSEA",1
12,2020,12,2020,"ML",1
12,2020,12,2020,"MB",2
1,2021,1,2021,"KI",3
1,2021,1,2021,"KR",25
1,2021,1,2021,"NB",3
1,2021,1,2021,"TUV",3
1,2021,1,2021,"TGO",1
1,2021,2,2021,"KR",47
1,2021,2,2021,"VUT",1
1,2021,1,2021,"GHOST_VESSEL",1
2,2021,2,2021,"PLW",2
2,2021,2,2021,"VUT",1
2,2021,2,2021,"AMSA",2
2,2021,2,2021,"TGO",1
1,2020,1,2020,"PI_LS",3
1,2020,1,2020,"GEO",39
1,2020,1,2020,"PI_AM",137
1,2020,4,2020,"PI_AM",7
1,2020,3,2020,"PI_SM",391
1,2020,8,2020,"PI_GA",14
1,2020,6,2020,"PI_SM",11
1,2020,9,2020,"PI_BR",1
1,2020,2,2020,"NG",69
1,2020,2,2020,"AMSA",1
1,2020,4,2020,"HRV",4
1,2020,8,2020,"ML",1
1,2020,2,2020,"TU",1
1,2020,2,2020,"LBR",4
1,2020,3,2020,"CYP",2
1,2020,3,2020,"CS",878
1,2020,9,2020,"DMA",2
1,2020,3,2020,"PI_WE",148
1,2020,2,2020,"PI_WE",205
1,2020,7,2020,"PI_WE",1
1,2020,9,2020,"CS",223
1,2020,3,2020,"NIS",26
1,2020,4,2020,"NG",63
1,2020,2,2020,"KR",26
1,2020,1,2020,"KI",51
1,2020,5,2020,"IB",14
1,2020,1,2020,"IR",23
1,2020,7,2020,"RINA",1
1,2020,3,2020,"CM",3
1,2020,4,2020,"BLACKSEA",40
1,2020,7,2020,"BLACKSEA",2
1,2020,4,2020,"BLZ",3
1,2020,1,2020,"COK",3
1,2020,6,2020,"KP",2
1,2020,8,2020,"KP",2
2,2020,5,2020,"PI_AM",13
2,2020,4,2020,"PI_AM",2
2,2020,8,2020,"BV",4
2,2020,9,2020,"LBR",76
2,2020,4,2020,"BLACKSEA",25
2,2020,3,2020,"PI_BR",2
2,2020,2,2020,"BLZ",6
2,2020,8,2020,"PI_WE",32
2,2020,8,2020,"CS",49
2,2020,2,2020,"CYP",11
2,2020,2,2020,"AMSA",5
2,2020,3,2020,"NG",145
2,2020,4,2020,"NG",44
2,2020,5,2020,"NG",8
2,2020,11,2020,"PI_JS",6
2,2020,3,2020,"PI_JS",43
2,2020,2,2020,"KP",1
2,2020,8,2020,"CYP",2
2,2020,3,2020,"GIBSONS",3
2,2020,5,2020,"BLACKSEA",1
2,2020,4,2020,"FRO",4
3,2020,3,2020,"NB",48
3,2020,3,2020,"IOM",29
3,2020,3,2020,"PI_SC",24
3,2020,5,2020,"DMA",10
3,2020,8,2020,"NK",25
3,2020,9,2020,"PI_SK",153
3,2020,10,2020,"PI_SK",6
3,2020,3,2020,"TU",26
3,2020,4,2020,"VN",6
3,2020,9,2020,"NG",34
3,2020,3,2020,"HV",1
3,2020,7,2020,"AMSA",1
4,2020,4,2020,"NK",182
4,2020,8,2020,"NB",10
4,2020,9,2020,"PI_AM",25
4,2020,7,2020,"VUT",1
4,2020,5,2020,"TUR",22
4,2020,6,2020,"NK",51
4,2020,9,2020,"PI_WE",63
4,2020,6,2020,"PI_WE",113
4,2020,5,2020,"PI_WE",38
4,2020,7,2020,"PI_WE",4
4,2020,9,2020,"MHL",32
4,2020,9,2020,"PI_JS",4
4,2020,5,2020,"VDM",2
4,2020,6,2020,"IR",2
4,2020,9,2020,"NIS",1
4,2020,9,2020,"PI_SK",18385
4,2020,6,2020,"PI_GA",318
4,2020,7,2020,"PI_GA",23
4,2020,4,2020,"HV",1
4,2020,8,2020,"PLW",1
4,2020,7,2020,"PI_SM",1
4,2020,9,2020,"LUX",1
4,2020,4,2020,"SYC",1
4,2020,6,2020,"KP",48
4,2020,10,2020,"KP",1
5,2020,6,2020,"IR",2
5,2020,5,2020,"MLT",3
5,2020,5,2020,"GHOST_VESSEL",3
5,2020,5,2020,"KR",136
5,2020,5,2020,"PI_WE",33
5,2020,11,2020,"BV",52
5,2020,8,2020,"TU",1
5,2020,5,2020,"TGO",4
5,2020,8,2020,"IR",9
5,2020,9,2020,"PI_SK",209
5,2020,7,2020,"AMSA",1
5,2020,10,2020,"BLACKSEA",1
5,2020,7,2020,"BV",7
5,2020,9,2020,"VUT",2
5,2020,9,2020,"AMSA",2
5,2020,8,2020,"FRA",9
5,2020,10,2020,"FRA",1
6,2020,6,2020,"KR",56
6,2020,6,2020,"MHL",66
6,2020,9,2020,"PI_AM",10
6,2020,7,2020,"MLT",1
6,2020,9,2020,"AMSA",1
6,2020,6,2020,"PI_SM",24
6,2020,6,2020,"TU",5
6,2020,6,2020,"BK",1
6,2020,6,2020,"PH",2
6,2020,7,2020,"KI",289
7,2020,7,2020,"KP",2
7,2020,10,2020,"PI_AM",31
7,2020,9,2020,"GEO",1
7,2020,7,2020,"NB",15
7,2020,8,2020,"NK",41
7,2020,7,2020,"VCT",2
7,2020,7,2020,"VZ",1
7,2020,9,2020,"VUT",3
7,2020,11,2020,"CYP",6
7,2020,10,2020,"PI_ST",18
7,2020,8,2020,"UKR",62
7,2020,12,2020,"UKR",23
7,2020,12,2020,"MHL",11
7,2020,9,2020,"PI_SM",14
8,2020,8,2020,"KI",185
8,2020,9,2020,"PI_WE",35
8,2020,8,2020,"GIB",2
8,2020,8,2020,"DB",18
8,2020,10,2020,"IB",54
8,2020,10,2020,"VN",15
8,2020,11,2020,"NK",15
8,2020,12,2020,"NK",7
8,2020,11,2020,"PI_ST",3
8,2020,8,2020,"VCT",4
8,2020,12,2020,"MHL",26
8,2020,10,2020,"VDM",52
8,2020,9,2020,"VDM",13
8,2020,11,2020,"RINA",21
8,2020,11,2020,"MHL",24
9,2020,9,2020,"AMSA",11
9,2020,9,2020,"RINA",70
9,2020,10,2020,"CS",744
9,2020,9,2020,"VCT",6
9,2020,9,2020,"KI",40
9,2020,12,2020,"BV",55
9,2020,10,2020,"KR",22
9,2020,9,2020,"BLACKSEA",22
9,2020,12,2020,"PI_GA",19
9,2020,11,2020,"PI_WE",27
9,2020,10,2020,"NK",85
9,2020,10,2020,"PI_JS",39
9,2020,11,2020,"NK",28
9,2020,11,2020,"PI_SC",232
9,2020,1,2021,"PI_SC",3
9,2020,11,2020,"MHL",68
9,2020,11,2020,"PI_ST",59
9,2020,9,2020,"VUT",3
9,2020,12,2020,"DB",21
9,2020,10,2020,"FRO",2
10,2020,10,2020,"PI_WE",42
10,2020,10,2020,"KR",28
10,2020,11,2020,"LBR",20
10,2020,10,2020,"NG",17
10,2020,12,2020,"PI_AM",13
10,2020,10,2020,"PI_SC",45
10,2020,10,2020,"VCT",9
10,2020,10,2020,"TUR",6
10,2020,11,2020,"PI_ST",19
10,2020,10,2020,"COK",36
10,2020,12,2020,"COK",1
10,2020,12,2020,"VDM",22
10,2020,11,2020,"PR",9
10,2020,10,2020,"PI_LS",6
10,2020,1,2021,"BLACKSEA",1
10,2020,11,2020,"GIBSONS",15
11,2020,11,2020,"PR",11
11,2020,12,2020,"TU",13
11,2020,12,2020,"NB",10
11,2020,11,2020,"PI_JS",10
11,2020,11,2020,"TUV",2
11,2020,11,2020,"HV",2
11,2020,12,2020,"MHL",27
11,2020,11,2020,"CUW",4
12,2020,12,2020,"NG",24
12,2020,12,2020,"RINA",26
12,2020,12,2020,"PI_AM",18
12,2020,1,2021,"BV",13
12,2020,12,2020,"CUW",2
12,2020,12,2020,"PI_SK",164
12,2020,2,2021,"NK",2
12,2020,1,2021,"PI_WE",2
12,2020,12,2020,"PR",6
12,2020,1,2021,"LR",14
12,2020,12,2020,"LR",61
1,2021,2,2021,"CS",93
1,2021,2,2021,"PLW",1
2,2021,2,2021,"PI_BM",3
2,2021,2,2021,"KR",9
10,2020,12,2020,"",0
1,2020,1,2020,"NK",224
1,2020,2,2020,"TUV",1
1,2020,4,2020,"PI_GA",73
1,2020,3,2020,"NG",108
1,2020,2,2020,"PI_SM",203
1,2020,5,2020,"HRV",4
1,2020,3,2020,"HRV",2
1,2020,1,2020,"TUV",4
1,2020,2,2020,"BLZ",6
1,2020,1,2020,"PH",42
1,2020,6,2020,"PH",8
1,2020,3,2020,"NK",136
1,2020,4,2020,"CS",20
1,2020,9,2020,"IR",26
1,2020,4,2020,"PI_SK",166
1,2020,2,2020,"MHL",6
1,2020,5,2020,"NG",13
1,2020,9,2020,"NG",7
1,2020,2,2020,"FRA",4
1,2020,10,2020,"FRA",2
1,2020,4,2020,"RINA",3
1,2020,7,2020,"GIBSONS",3
1,2020,8,2020,"GIBSONS",2
1,2020,2,2020,"PI_SK",298
1,2020,1,2020,"FRA",3
1,2020,3,2020,"BLZ",8
1,2020,3,2020,"KP",11
1,2020,1,2020,"KP",5
1,2020,6,2020,"IR",3
2,2020,3,2020,"PI_LS",30
2,2020,2,2020,"PI_AM",94
2,2020,12,2020,"PI_AM",9
2,2020,2,2020,"BV",977
2,2020,2,2020,"NG",316
2,2020,2,2020,"AB",35
2,2020,9,2020,"PI_WE",44
2,2020,7,2020,"PI_WE",8
2,2020,8,2020,"NK",26
2,2020,9,2020,"PI_JS",4
2,2020,3,2020,"NIS",2
2,2020,9,2020,"NG",25
2,2020,3,2020,"PI_ST",1531
2,2020,2,2020,"BK",15
2,2020,2,2020,"GIBSONS",1
2,2020,4,2020,"GIBSONS",1
2,2020,3,2020,"RINA",4
2,2020,6,2020,"PI_ST",26
2,2020,10,2020,"PI_ST",13
2,2020,7,2020,"PI_ST",11
2,2020,2,2020,"ECU",1
2,2020,4,2020,"LUX",4
3,2020,3,2020,"VCT",18
3,2020,3,2020,"LUX",29
3,2020,3,2020,"IR",41
3,2020,3,2020,"PI_GA",100
3,2020,5,2020,"BV",157
3,2020,8,2020,"BV",45
3,2020,4,2020,"PI_BR",1
3,2020,9,2020,"NB",11
3,2020,3,2020,"PI_WE",363
3,2020,6,2020,"CS",3
3,2020,3,2020,"BK",14
3,2020,6,2020,"VN",4
3,2020,3,2020,"OV",3
3,2020,5,2020,"PI_SM",48
3,2020,5,2020,"NG",7
3,2020,6,2020,"KR",6
4,2020,4,2020,"MHL",17
4,2020,4,2020,"RINA",117
4,2020,4,2020,"VCT",21
4,2020,6,2020,"BLACKSEA",20
4,2020,9,2020,"BLACKSEA",20
4,2020,8,2020,"VUT",1
4,2020,4,2020,"DB",8
4,2020,4,2020,"LUX",5
4,2020,4,2020,"TU",1480
4,2020,11,2020,"TUR",11
4,2020,8,2020,"NK",37
4,2020,6,2020,"PI_SK",44287
4,2020,4,2020,"IOM",8
4,2020,5,2020,"KR",136
4,2020,9,2020,"VDM",4
4,2020,8,2020,"IR",8
4,2020,5,2020,"NIS",3
4,2020,5,2020,"VN",39
4,2020,6,2020,"VN",29
4,2020,11,2020,"PI_SK",1308
4,2020,6,2020,"CS",37
4,2020,4,2020,"VZ",1
4,2020,8,2020,"KNA",1
4,2020,11,2020,"BLACKSEA",2
4,2020,6,2020,"PLW",7
4,2020,5,2020,"RINA",12
4,2020,7,2020,"KP",3
5,2020,5,2020,"TUV",1
5,2020,5,2020,"NG",41
5,2020,5,2020,"ECU",2
5,2020,5,2020,"VCT",9
5,2020,10,2020,"LBR",8
5,2020,5,2020,"IR",16
5,2020,5,2020,"TU",21
5,2020,10,2020,"BV",35
5,2020,5,2020,"AB",2
5,2020,5,2020,"PI_ST",62
5,2020,5,2020,"VN",29
5,2020,6,2020,"TUR",38
5,2020,6,2020,"NG",25
5,2020,8,2020,"CS",1136
5,2020,9,2020,"NK",10
5,2020,7,2020,"KR",2
5,2020,6,2020,"BK",8
5,2020,9,2020,"PI_JS",36
5,2020,9,2020,"GIBSONS",1
5,2020,5,2020,"PI_NE",1
5,2020,9,2020,"FRA",18
5,2020,6,2020,"KR",58
6,2020,6,2020,"NG",76
6,2020,9,2020,"NB",24
6,2020,6,2020,"IR",19
6,2020,6,2020,"LBR",66
6,2020,6,2020,"AMSA",10
6,2020,10,2020,"PI_JS",9
6,2020,7,2020,"PI_WE",4
6,2020,6,2020,"PI_WE",31
6,2020,6,2020,"TGO",1
6,2020,6,2020,"VN",29
6,2020,8,2020,"PI_ST",51
6,2020,11,2020,"NG",2
6,2020,6,2020,"RS",1
6,2020,6,2020,"PI_BR",1
6,2020,8,2020,"FRO",6
6,2020,6,2020,"IB",33
6,2020,7,2020,"VCT",8
7,2020,7,2020,"CS",3484
7,2020,11,2020,"NG",1
7,2020,9,2020,"BLACKSEA",70
7,2020,7,2020,"PI_AM",92
7,2020,7,2020,"PI_SM",32
7,2020,7,2020,"ECU",2
7,2020,10,2020,"BV",24
7,2020,9,2020,"KI",16
7,2020,8,2020,"KI",17
7,2020,7,2020,"PI_WE",49
7,2020,7,2020,"MHL",94
7,2020,12,2020,"PI_WE",3
7,2020,9,2020,"MHL",37
7,2020,7,2020,"CAN",10
7,2020,9,2020,"PI_BR",1
7,2020,9,2020,"VN",4
7,2020,7,2020,"LUX",2
7,2020,10,2020,"AMSA",2
7,2020,7,2020,"GHOST_VESSEL",4
7,2020,11,2020,"PI_GA",3
8,2020,12,2020,"BV",21
8,2020,11,2020,"LBR",1
8,2020,10,2020,"PI_SM",5
8,2020,8,2020,"MHL",192
8,2020,8,2020,"TU",2
8,2020,8,2020,"BLACKSEA",15
8,2020,12,2020,"TUR",7
8,2020,10,2020,"NK",46
8,2020,10,2020,"PI_WE",31
8,2020,8,2020,"IR",17
8,2020,9,2020,"PI_JS",9
8,2020,8,2020,"PI_JS",20
8,2020,12,2020,"LBR",3
8,2020,9,2020,"PI_SK",69
8,2020,9,2020,"GIB",145
8,2020,8,2020,"NB",1
8,2020,12,2020,"GIBSONS",1
8,2020,9,2020,"RINA",7
9,2020,9,2020,"NG",28
9,2020,9,2020,"PI_JS",15
9,2020,9,2020,"LBR",40
9,2020,9,2020,"PLW",5
9,2020,11,2020,"BV",17
9,2020,11,2020,"PI_SM",22
9,2020,9,2020,"IR",14
9,2020,10,2020,"TGO",1
9,2020,9,2020,"PI_BM",105
9,2020,9,2020,"PI_SC",41
9,2020,11,2020,"VN",5
9,2020,1,2021,"PI_BM",15
9,2020,12,2020,"PI_JS",20
9,2020,1,2021,"MHL",3
9,2020,9,2020,"UKR",2
9,2020,11,2020,"PH",4
9,2020,12,2020,"PH",2
9,2020,11,2020,"PI_SK",26
9,2020,12,2020,"VCT",3
10,2020,10,2020,"PH",3
10,2020,10,2020,"PI_ST",21
10,2020,11,2020,"PI_GA",9
10,2020,11,2020,"PI_WE",65
10,2020,10,2020,"TGO",3
10,2020,10,2020,"TUV",2
10,2020,12,2020,"PI_JS",3
10,2020,12,2020,"RINA",16
10,2020,12,2020,"ML",4
10,2020,10,2020,"MB",1
10,2020,11,2020,"KP",1
11,2020,1,2021,"PI_SC",3
11,2020,1,2021,"LBR",2
11,2020,12,2020,"KI",9
11,2020,11,2020,"VCT",4
11,2020,11,2020,"PI_ST",20
11,2020,12,2020,"RINA",6
12,2020,12,2020,"CS",571
12,2020,1,2021,"PI_AM",1
12,2020,12,2020,"PI_SC",23
12,2020,12,2020,"PI_GA",7
12,2020,12,2020,"CAN",8
12,2020,12,2020,"AMSA",1
1,2021,1,2021,"GIBSONS",4
1,2021,2,2021,"LR",25
1,2021,2,2021,"FRO",9
2,2021,2,2021,"PI_SC",8
2,2021,2,2021,"DMA",1
2,2021,2,2021,"PI_SM",6
2,2021,2,2021,"LR",8
1,2020,1,2020,"MHL",62
1,2020,5,2020,"PI_AM",4
1,2020,6,2020,"PI_GA",1
1,2020,3,2020,"LBR",108
1,2020,3,2020,"IOM",2
1,2020,2,2020,"CYP",4
1,2020,3,2020,"ML",6
1,2020,3,2020,"TU",2
1,2020,1,2020,"TUR",16
1,2020,9,2020,"LBR",11
1,2020,7,2020,"VCT",2
1,2020,2,2020,"PLW",9
1,2020,4,2020,"PI_WE",120
1,2020,4,2020,"MHL",145
1,2020,8,2020,"CS",5
1,2020,1,2020,"PI_NE",5
1,2020,2,2020,"VN",5
1,2020,1,2020,"VUT",4
1,2020,3,2020,"FRA",18
1,2020,2,2020,"MLT",2
1,2020,2,2020,"PI_AM",2
1,2020,2,2020,"KP",10
1,2020,1,2020,"SYC",2
1,2020,1,2020,"GHOST_VESSEL",1
2,2020,7,2020,"PI_LS",12
2,2020,3,2020,"PI_AM",41
2,2020,3,2020,"BV",496
2,2020,2,2020,"PI_ST",414
2,2020,2,2020,"PI_NE",8
2,2020,2,2020,"GRC",11
2,2020,2,2020,"KI",263
2,2020,2,2020,"HV",5
2,2020,2,2020,"RS",6
2,2020,2,2020,"IR",72
2,2020,2,2020,"PI_SM",180
2,2020,2,2020,"KR",53
2,2020,10,2020,"NB",4
2,2020,6,2020,"LBR",11
2,2020,3,2020,"VDM",3
2,2020,2,2020,"PLW",24
2,2020,2,2020,"PI_WE",252
2,2020,2,2020,"GEO",11
2,2020,2,2020,"PI_CA",7
2,2020,4,2020,"TUR",91
2,2020,5,2020,"TUR",28
2,2020,3,2020,"CYP",16
2,2020,7,2020,"BLACKSEA",1
2,2020,2,2020,"ML",1
2,2020,3,2020,"FRO",20
2,2020,3,2020,"LUX",9
2,2020,9,2020,"IR",1
3,2020,3,2020,"AB",29
3,2020,3,2020,"MLT",12
3,2020,3,2020,"VN",128
3,2020,3,2020,"RINA",113
3,2020,4,2020,"PI_AM",59
3,2020,3,2020,"PI_LS",3
3,2020,3,2020,"TUR",94
3,2020,5,2020,"NK",13
3,2020,8,2020,"AMSA",3
3,2020,8,2020,"PI_JS",5
3,2020,11,2020,"PI_WE",10
3,2020,6,2020,"PI_WE",34
3,2020,9,2020,"KR",83
3,2020,3,2020,"CYP",12
3,2020,4,2020,"BK",10
3,2020,5,2020,"BK",12
3,2020,7,2020,"BLACKSEA",6
3,2020,3,2020,"VDM",1
3,2020,4,2020,"MLT",1
3,2020,12,2020,"PI_SM",11
3,2020,5,2020,"MHL",149
3,2020,3,2020,"GIBSONS",2
4,2020,4,2020,"KR",45
4,2020,4,2020,"NG",130
4,2020,4,2020,"VN",63
4,2020,5,2020,"BLACKSEA",31
4,2020,8,2020,"BLACKSEA",82
4,2020,4,2020,"ECU",1
4,2020,8,2020,"IB",45
4,2020,8,2020,"BV",260
4,2020,4,2020,"TUR",99
4,2020,6,2020,"BV",363
4,2020,5,2020,"PI_BR",1
4,2020,6,2020,"PI_SC",2
4,2020,6,2020,"TU",369
4,2020,5,2020,"DB",9
4,2020,8,2020,"VDM",2
4,2020,7,2020,"VDM",1
4,2020,6,2020,"PH",2
4,2020,6,2020,"PI_BM",17
4,2020,8,2020,"PI_SK",3065
